"","year","day","depth","temp","oxygen","pH"
"1",1981,165,-250,10.3837908890507,210.01127232719,7.92526953726357
"2",1981,165,-245,10.4677382066486,214.047022309489,7.93490901222256
"3",1981,165,-240,10.5514708442602,217.967909850182,7.94409328646392
"4",1981,165,-235,10.6355152583628,221.825845029632,7.95293339450654
"5",1981,165,-230,10.7204440763265,225.680506736372,7.96155711226633
"6",1981,165,-225,10.8068299255216,229.591573858937,7.9700922156592
"7",1981,165,-220,10.8951882635892,233.613292493388,7.97865683054247
"8",1981,165,-215,10.9850343758419,237.704863179887,7.98720025703841
"9",1981,165,-210,11.0750321419682,241.744578080554,7.995528080855
"10",1981,165,-205,11.1638182673597,245.608147006373,8.00344130077002
"11",1981,165,-200,11.2500294574079,249.171279768325,8.01074091556128
"12",1981,165,-195,11.3324748346583,252.328902058186,8.01726241211539
"13",1981,165,-190,11.4109829921054,255.089559484433,8.02304519906958
"14",1981,165,-185,11.4857558641902,257.503406535942,8.02820336347999
"15",1981,165,-180,11.5569959460536,259.620660191583,8.03285110455796
"16",1981,165,-175,11.6249049740443,261.491508287855,8.03710249974101
"17",1981,165,-170,11.6894747332989,263.158075220162,8.04103793270066
"18",1981,165,-165,11.7502018125657,264.643466742114,8.04465831611596
"19",1981,165,-160,11.8065114422884,265.968048001621,8.04795311081479
"20",1981,165,-155,11.8578288529103,267.15218414659,8.05091177762507
"21",1981,165,-150,11.9036049167409,268.216155263158,8.05352521743056
"22",1981,165,-145,11.9439102205189,269.178185658564,8.05581913448735
"23",1981,165,-140,11.9794521764904,270.054387098567,8.05785499738781
"24",1981,165,-135,12.0109672617789,270.860774931994,8.05969590701767
"25",1981,165,-130,12.0391919535083,271.613364507674,8.06140496426266
"26",1981,165,-125,12.0648371741888,272.326830103735,8.06303919529598
"27",1981,165,-120,12.0884242877194,273.005898225062,8.06461056538311
"28",1981,165,-115,12.1103894249235,273.65082246285,8.06611077861695
"29",1981,165,-110,12.1311683087106,274.261835001541,8.06753144212318
"30",1981,165,-105,12.1511964983958,274.839165549499,8.06886415987927
"31",1981,165,-100,12.170734247829,275.3803904906,8.07009716228534
"32",1981,165,-95,12.1895331816373,275.875387884109,8.07120889168365
"33",1981,165,-90,12.2072532019224,276.312647528958,8.07217602530873
"34",1981,165,-85,12.2235542107858,276.680659224082,8.0729752403951
"35",1981,165,-80,12.2381019200599,276.968243082769,8.07358398243539
"36",1981,165,-75,12.2507662362275,277.175828779565,8.07400669889593
"37",1981,165,-70,12.2616704308777,277.318251154469,8.07428134134281
"38",1981,165,-65,12.2709535631515,277.411242654493,8.07444794903177
"39",1981,165,-60,12.2787546921899,277.470535726646,8.07454656121857
"40",1981,165,-55,12.2852131818717,277.511011958218,8.07461484786003
"41",1981,165,-50,12.2904712646048,277.53954370064,8.07466817644251
"42",1981,165,-45,12.294672746719,277.558608749617,8.07470967739864
"43",1981,165,-40,12.2979614507412,277.570639677857,8.07474235523336
"44",1981,165,-35,12.3004811991241,277.578069042824,8.07476921443302
"45",1981,165,-30,12.3023740637157,277.582967755744,8.0747928181502
"46",1981,165,-25,12.3037758308013,277.586108233703,8.07481414492467
"47",1981,165,-20,12.3048208764784,277.587971572103,8.07483381778274
"48",1981,165,-15,12.3056435768443,277.589038866346,8.07485245975075
"49",1981,165,-10,12.306377385527,277.589787909197,8.07487068957805
"50",1982,165,-250,9.98468946086983,202.170512747934,7.91062867411565
"51",1982,165,-245,10.0475465733164,205.741855000983,7.91829276740449
"52",1982,165,-240,10.109613577282,209.239633998654,7.92570004238885
"53",1982,165,-235,10.1737192310451,212.704035877229,7.93290746272916
"54",1982,165,-230,10.2429669389823,216.180205881737,7.93997915937023
"55",1982,165,-225,10.3204601054699,219.71328925721,7.94697926325684
"56",1982,165,-220,10.4090994605667,223.344133652917,7.95396593842944
"57",1982,165,-215,10.5082399899831,227.03840118877,7.96089295919801
"58",1982,165,-210,10.6142183328967,230.697751631546,7.9676252371825
"59",1982,165,-205,10.7232747919769,234.221801986154,7.97402484777408
"60",1982,165,-200,10.831649669893,237.510169257501,7.97995386636394
"61",1982,165,-195,10.9360806226715,240.483459740117,7.98530531060789
"62",1982,165,-190,11.0362460639133,243.186385480655,7.99015515399771
"63",1982,165,-185,11.1329013454336,245.709107436015,7.99464637049228
"64",1982,165,-180,11.2268034364393,248.141854820211,7.99892203467463
"65",1982,165,-175,11.3187071969276,250.574709272596,8.00312500985375
"66",1982,165,-170,11.4087838868409,253.056919802877,8.00733970163432
"67",1982,165,-165,11.4958282718608,255.541426518954,8.01151263575997
"68",1982,165,-160,11.5784367634402,257.96729131763,8.01557046934554
"69",1982,165,-155,11.6552057730319,260.273576095707,8.01943985950589
"70",1982,165,-150,11.7247703828237,262.400833109606,8.02304946565221
"71",1982,165,-145,11.7867002720476,264.325633732101,8.02637633883488
"72",1982,165,-140,11.8415255223558,266.061562984468,8.02944725789622
